A,B,Product
21,-28,-396
21,-27,-503
21,-26,-498
21,-25,-461
21,-24,-456
21,-23,-307
21,-22,-270
21,-21,-265
21,-20,-292
21,-19,-335
21,-18,-330
21,-17,-357
21,-16,-352
21,-15,-203
21,-14,-230
21,-13,-225
21,-12,-252
21,-11,-167
21,-10,-162
21,-9,-189
21,-8,-184
21,-7,-99
21,-6,-126
21,-5,-121
21,-4,-84
21,-3,-63
21,-2,-58
21,-1,-21
21,0,16
21,1,21
21,2,58
21,3,63
21,4,84
21,5,121
21,6,126
21,7,99
21,8,184
21,9,189
21,10,162
21,11,167
21,12,252
21,13,225
21,14,230
21,15,203
21,16,352
21,17,357
21,18,330
21,19,335
21,20,292
21,21,265
21,22,270
21,23,307
21,24,456
21,25,461
21,26,498
21,27,503
21,28,396
21,29,433
21,30,438
21,31,411
21,32,688
21,33,693
21,34,666
21,35,671
21,36,756
21,37,729
21,38,734
21,39,707
21,40,536
21,41,541
21,42,514
21,43,519
21,44,604
21,45,577
21,46,582
21,47,619
21,48,960
21,49,965
21,50,1002
21,51,1007
21,52,900
21,53,937
21,54,942
21,55,915
21,56,872
21,57,877
21,58,850
21,59,855
21,60,812
21,61,785
21,62,790
21,63,827
21,64,1360
21,65,1365
21,66,1402
21,67,1407
21,68,1428
21,69,1465
21,70,1470
21,71,1443
21,72,1528
21,73,1533
21,74,1506
21,75,1511
21,76,1340
21,77,1313
21,78,1318
21,79,1291
21,80,1184
21,81,1189
21,82,1162
21,83,1167
21,84,1124
21,85,1097
21,86,1102
21,87,1139
21,88,1032
21,89,1037
21,90,1074
21,91,1079
21,92,1228
21,93,1265
21,94,1270
21,95,1243
21,96,2032
21,97,2037
21,98,2010
21,99,2015
21,100,1844
21,101,1817
21,102,1822
21,103,1795
21,104,1880
21,105,1885
21,106,1858
21,107,1863
21,108,1948
21,109,1921
21,110,1926
21,111,1963
21,112,1536
21,113,1541
21,114,1578
21,115,1583
21,116,1732
21,117,1769
21,118,1774
21,119,1747
21,120,1704
21,121,1709
21,122,1682
21,123,1687
21,124,1644
21,125,1617
21,126,1622
21,127,1659
22,-128,-2832
22,-127,-1754
22,-126,-1732
22,-125,-1790
22,-124,-1768
22,-123,-1554
22,-122,-1548
22,-121,-1574
22,-120,-1568
22,-119,-1658
22,-118,-1620
22,-117,-1630
22,-116,-1656
22,-115,-1698
22,-114,-1692
22,-113,-1718
22,-112,-1712
22,-111,-1850
22,-110,-1828
22,-109,-1822
22,-108,-1800
22,-107,-2034
22,-106,-2028
22,-105,-1990
22,-104,-1984
22,-103,-1946
22,-102,-1972
22,-101,-1982
22,-100,-1944
22,-99,-1858
22,-98,-1916
22,-97,-1878
22,-96,-1872
22,-95,-1050
22,-94,-1028
22,-93,-1086
22,-92,-1064
22,-91,-1106
22,-90,-1100
22,-89,-1126
22,-88,-1120
22,-87,-1210
22,-86,-1172
22,-85,-1182
22,-84,-1208
22,-83,-1250
22,-82,-1244
22,-81,-1270
22,-80,-1264
22,-79,-1402
22,-78,-1380
22,-77,-1374
22,-76,-1352
22,-75,-1330
22,-74,-1324
22,-73,-1286
22,-72,-1280
22,-71,-1498
22,-70,-1524
22,-69,-1534
22,-68,-1496
22,-67,-1410
22,-66,-1468
22,-65,-1430
22,-64,-1424
22,-63,-858
22,-62,-836
22,-61,-894
22,-60,-872
22,-59,-914
22,-58,-908
22,-57,-934
22,-56,-928
22,-55,-1018
22,-54,-980
22,-53,-990
22,-52,-1016
22,-51,-802
22,-50,-796
22,-49,-822
22,-48,-816
22,-47,-698
22,-46,-676
22,-45,-670
22,-44,-648
22,-43,-626
22,-42,-620
22,-41,-582
22,-40,-576
22,-39,-538
22,-38,-564
22,-37,-574
22,-36,-536
22,-35,-706
22,-34,-764
22,-33,-726
22,-32,-720
22,-31,-410
22,-30,-388
22,-29,-446
22,-28,-424
22,-27,-466
22,-26,-460
22,-25,-486
22,-24,-480
22,-23,-314
22,-22,-276
22,-21,-286
22,-20,-312
22,-19,-354
22,-18,-348
22,-17,-374
22,-16,-368
22,-15,-250
22,-14,-228
22,-13,-222
22,-12,-200
22,-11,-178
22,-10,-172
22,-9,-134
22,-8,-128
22,-7,-90
22,-6,-116
22,-5,-126
22,-4,-88
22,-3,-2
22,-2,-60
22,-1,-22
22,0,16
22,1,22
22,2,60
22,3,2
22,4,88
22,5,126
22,6,116
22,7,90
22,8,128
22,9,134
22,10,172
22,11,178
22,12,200
22,13,222
22,14,228
22,15,250
22,16,368
22,17,374
22,18,348
22,19,354
22,20,312
22,21,286
22,22,276
22,23,314
22,24,480
22,25,486
22,26,460
22,27,466
22,28,424
22,29,446
22,30,388
22,31,410
22,32,720
22,33,726
22,34,764
22,35,706
22,36,536
22,37,574
22,38,564
22,39,538
22,40,576
22,41,582
22,42,620
22,43,626
22,44,648
22,45,670
22,46,676
22,47,698
22,48,816
22,49,822
22,50,796
22,51,802
22,52,1016
22,53,990
22,54,980
22,55,1018
22,56,928
22,57,934
22,58,908
22,59,914
22,60,872
22,61,894
22,62,836
22,63,858
22,64,1424
22,65,1430
22,66,1468
22,67,1410
22,68,1496
22,69,1534
22,70,1524
22,71,1498
22,72,1280
22,73,1286
22,74,1324
22,75,1330
22,76,1352
22,77,1374
22,78,1380
22,79,1402
22,80,1264
22,81,1270
22,82,1244
22,83,1250
22,84,1208
22,85,1182
22,86,1172
22,87,1210
22,88,1120
22,89,1126
22,90,1100
22,91,1106
22,92,1064
22,93,1086
22,94,1028
22,95,1050
22,96,1872
22,97,1878
22,98,1916
22,99,1858
22,100,1944
22,101,1982
22,102,1972
22,103,1946
22,104,1984
22,105,1990
22,106,2028
22,107,2034
22,108,1800
22,109,1822
22,110,1828
22,111,1850
22,112,1712
22,113,1718
22,114,1692
22,115,1698
22,116,1656
22,117,1630
22,118,1620
22,119,1658
22,120,1568
22,121,1574
22,122,1548
22,123,1554
22,124,1768
22,125,1790
22,126,1732
22,127,1754
23,-128,-2960
23,-127,-1561
23,-126,-1586
23,-125,-1595
23,-124,-1556
23,-123,-1661
23,-122,-1654
23,-121,-1615
23,-120,-1608
23,-119,-1713
23,-118,-1674
23,-117,-1683
23,-116,-1708
23,-115,-1749
23,-114,-1742
23,-113,-1767
23,-112,-1760
23,-111,-1897
23,-110,-1874
23,-109,-1867
23,-108,-1908
23,-107,-1821
23,-106,-1814
23,-105,-1839
23,-104,-1832
23,-103,-1025
23,-102,-2010
23,-101,-2019
23,-100,-2044
23,-99,-1957
23,-98,-1950
23,-97,-1975
23,-96,-1968
23,-95,-1145
23,-94,-1106
23,-93,-1115
23,-92,-1140
23,-91,-1181
23,-90,-1174
23,-89,-1199
23,-88,-1192
23,-87,-1233
23,-86,-1258
23,-85,-1267
23,-84,-1228
23,-83,-1077
23,-82,-1070
23,-81,-1031
23,-80,-1024
23,-79,-1417
23,-78,-1458
23,-77,-1451
23,-76,-1428
23,-75,-1405
23,-74,-1398
23,-73,-1359
23,-72,-1352
23,-71,-1313
23,-70,-1338
23,-69,-1283
23,-68,-1308
23,-67,-1477
23,-66,-1534
23,-65,-1495
23,-64,-1488
23,-63,-857
23,-62,-882
23,-61,-891
23,-60,-852
23,-59,-957
23,-58,-950
23,-57,-911
23,-56,-904
23,-55,-1009
23,-54,-970
23,-53,-979
23,-52,-1004
23,-51,-789
23,-50,-782
23,-49,-807
23,-48,-800
23,-47,-681
23,-46,-658
23,-45,-651
23,-44,-692
23,-43,-605
23,-42,-598
23,-41,-623
23,-40,-616
23,-39,-577
23,-38,-538
23,-37,-547
23,-36,-572
23,-35,-741
23,-34,-734
23,-33,-759
23,-32,-752
23,-31,-441
23,-30,-402
23,-29,-411
23,-28,-436
23,-27,-477
23,-26,-470
23,-25,-495
23,-24,-488
23,-23,-273
23,-22,-298
23,-21,-307
23,-20,-268
23,-19,-373
23,-18,-366
23,-17,-327
23,-16,-320
23,-15,-201
23,-14,-242
23,-13,-235
23,-12,-212
23,-11,-189
23,-10,-182
23,-9,-143
23,-8,-136
23,-7,-97
23,-6,-122
23,-5,-67
23,-4,-92
23,-3,-5
23,-2,-62
23,-1,-23
23,0,16
23,1,23
23,2,62
23,3,5
23,4,92
23,5,67
23,6,122
23,7,97
23,8,136
23,9,143
23,10,182
23,11,189
23,12,212
23,13,235
23,14,242
23,15,201
23,16,320
23,17,327
23,18,366
23,19,373
23,20,268
23,21,307
23,22,298
23,23,273
23,24,488
23,25,495
23,26,470
23,27,477
23,28,436
23,29,411
23,30,402
23,31,441
23,32,752
23,33,759
23,34,734
23,35,741
23,36,572
23,37,547
23,38,538
23,39,577
23,40,616
23,41,623
23,42,598
23,43,605
23,44,692
23,45,651
23,46,658
23,47,681
23,48,800
23,49,807
23,50,782
23,51,789
23,52,1004
23,53,979
23,54,970
23,55,1009
23,56,904
23,57,911
23,58,950
23,59,957
23,60,852
23,61,891
23,62,882
23,63,857
23,64,1488
23,65,1495
23,66,1534
23,67,1477
23,68,1308
23,69,1283
23,70,1338
23,71,1313
23,72,1352
23,73,1359
23,74,1398
23,75,1405
23,76,1428
23,77,1451
23,78,1458
23,79,1417
23,80,1024
23,81,1031
23,82,1070
23,83,1077
23,84,1228
23,85,1267
23,86,1258
23,87,1233
23,88,1192
23,89,1199
23,90,1174
23,91,1181
23,92,1140
23,93,1115
23,94,1106
23,95,1145
23,96,1968
23,97,1975
23,98,1950
23,99,1957
23,100,2044
23,101,2019
23,102,2010
23,103,1025
23,104,1832
23,105,1839
23,106,1814
23,107,1821
23,108,1908
23,109,1867
23,110,1874
23,111,1897
23,112,1760
23,113,1767
23,114,1742
23,115,1749
23,116,1708
23,117,1683
23,118,1674
23,119,1713
23,120,1608
23,121,1615
23,122,1654
23,123,1661
23,124,1556
23,125,1595
23,126,1586
23,127,1561
24,-128,-3088
24,-127,-888
24,-126,-848
24,-125,-824
24,-124,-816
24,-123,-856
24,-122,-880
24,-121,-856
24,-120,-848
24,-119,-696
24,-118,-656
24,-117,-760
24,-116,-752
24,-115,-664
24,-114,-688
24,-113,-664
24,-112,-656
24,-111,-504
24,-110,-464
24,-109,-440
24,-108,-432
24,-107,-472
24,-106,-496
24,-105,-472
24,-104,-464
24,-103,-312
24,-102,-272
24,-101,-376
24,-100,-368
24,-99,-280
24,-98,-304
24,-97,-280
24,-96,-272
24,-95,-1656
24,-94,-1616
24,-93,-1592
24,-92,-1584
24,-91,-1624
24,-90,-1648
24,-89,-1624
24,-88,-1616
24,-87,-1976
24,-86,-1936
24,-85,-2040
24,-84,-2032
24,-83,-1944
24,-82,-1968
24,-81,-1944
24,-80,-1936
24,-79,-1784
24,-78,-1744
24,-77,-1720
24,-76,-1712
24,-75,-1752
24,-74,-1776
24,-73,-1752
24,-72,-1744
24,-71,-1592
24,-70,-1552
24,-69,-1656
24,-68,-1648
24,-67,-1560
24,-66,-1584
24,-65,-1560
24,-64,-1552
24,-63,-376
24,-62,-336
24,-61,-312
24,-60,-304
24,-59,-344
24,-58,-368
24,-57,-344
24,-56,-336
24,-55,-184
24,-54,-144
24,-53,-248
24,-52,-240
24,-51,-152
24,-50,-176
24,-49,-152
24,-48,-144
24,-47,-1016
24,-46,-976
24,-45,-952
24,-44,-944
24,-43,-984
24,-42,-1008
24,-41,-984
24,-40,-976
24,-39,-824
24,-38,-784
24,-37,-888
24,-36,-880
24,-35,-792
24,-34,-816
24,-33,-792
24,-32,-784
24,-31,-120
24,-30,-80
24,-29,-56
24,-28,-48
24,-27,-88
24,-26,-112
24,-25,-88
24,-24,-80
24,-23,-440
24,-22,-400
24,-21,-504
24,-20,-496
24,-19,-408
24,-18,-432
24,-17,-408
24,-16,-400
24,-15,-248
24,-14,-208
24,-13,-184
24,-12,-176
24,-11,-216
24,-10,-240
24,-9,-216
24,-8,-208
24,-7,-56
24,-6,-16
24,-5,-120
24,-4,-112
24,-3,-24
24,-2,-48
24,-1,-24
24,0,16
24,1,24
24,2,48
24,3,24
24,4,112
24,5,120
24,6,16
24,7,56
24,8,208
24,9,216
24,10,240
24,11,216
24,12,176
24,13,184
24,14,208
24,15,248
24,16,400
24,17,408
24,18,432
24,19,408
24,20,496
24,21,504
24,22,400
24,23,440
24,24,80
24,25,88
24,26,112
24,27,88
24,28,48
24,29,56
24,30,80
24,31,120
24,32,784
24,33,792
24,34,816
24,35,792
24,36,880
24,37,888
24,38,784
24,39,824
24,40,976
24,41,984
24,42,1008
24,43,984
24,44,944
24,45,952
24,46,976
24,47,1016
24,48,144
24,49,152
24,50,176
24,51,152
24,52,240
24,53,248
24,54,144
24,55,184
24,56,336
24,57,344
24,58,368
24,59,344
24,60,304
24,61,312
24,62,336
24,63,376
24,64,1552
24,65,1560
24,66,1584
24,67,1560
24,68,1648
24,69,1656
24,70,1552
24,71,1592
24,72,1744
24,73,1752
24,74,1776
24,75,1752
24,76,1712
24,77,1720
24,78,1744
24,79,1784
24,80,1936
24,81,1944
24,82,1968
24,83,1944
24,84,2032
24,85,2040
24,86,1936
24,87,1976
24,88,1616
24,89,1624
24,90,1648
24,91,1624
24,92,1584
24,93,1592
24,94,1616
24,95,1656
24,96,272
24,97,280
24,98,304
24,99,280
24,100,368
24,101,376
24,102,272
24,103,312
24,104,464
24,105,472
24,106,496
24,107,472
24,108,432
24,109,440
24,110,464
24,111,504
24,112,656
24,113,664
24,114,688
24,115,664
24,116,752
24,117,760
24,118,656
24,119,696
24,120,848
24,121,856
24,122,880
24,123,856
24,124,816
24,125,824
24,126,848
24,127,888
25,-128,-3216
25,-127,-823
25,-126,-782
25,-125,-885
25,-124,-876
25,-123,-915
25,-122,-938
25,-121,-913
25,-120,-904
25,-119,-623
25,-118,-582
25,-117,-557
25,-116,-548
25,-115,-715
25,-114,-738
25,-113,-713
25,-112,-704
25,-111,-423
25,-110,-446
25,-109,-485
25,-108,-476
25,-107,-259
25,-106,-282
25,-105,-257
25,-104,-312
25,-103,-479
25,-102,-502
25,-101,-413
25,-100,-404
25,-99,-379
25,-98,-338
25,-97,-377
25,-96,-368
25,-95,-1559
25,-94,-1582
25,-93,-1621
25,-92,-1612
25,-91,-1715
25,-90,-1674
25,-89,-1713
25,-88,-1704
25,-87,-1871
25,-86,-1894
25,-85,-1805
25,-84,-1796
25,-83,-2027
25,-82,-1986
25,-81,-2025
25,-80,-2016
25,-79,-1671
25,-78,-1694
25,-77,-1733
25,-76,-1788
25,-75,-1571
25,-74,-1594
25,-73,-1569
25,-72,-1560
25,-71,-1791
25,-70,-1750
25,-69,-1725
25,-68,-1716
25,-67,-1627
25,-66,-1650
25,-65,-1625
25,-64,-1616
25,-63,-375
25,-62,-334
25,-61,-309
25,-60,-300
25,-59,-339
25,-58,-362
25,-57,-337
25,-56,-328
25,-55,-175
25,-54,-134
25,-53,-237
25,-52,-228
25,-51,-139
25,-50,-162
25,-49,-137
25,-48,-128
25,-47,-999
25,-46,-1022
25,-45,-933
25,-44,-924
25,-43,-963
25,-42,-986
25,-41,-961
25,-40,-1016
25,-39,-799
25,-38,-822
25,-37,-861
25,-36,-852
25,-35,-827
25,-34,-786
25,-33,-825
25,-32,-816
25,-31,-87
25,-30,-110
25,-29,-21
25,-28,-12
25,-27,-115
25,-26,-74
25,-25,-113
25,-24,-104
25,-23,-399
25,-22,-422
25,-21,-461
25,-20,-452
25,-19,-427
25,-18,-386
25,-17,-425
25,-16,-416
25,-15,-199
25,-14,-222
25,-13,-133
25,-12,-188
25,-11,-227
25,-10,-250
25,-9,-225
25,-8,-216
25,-7,-63
25,-6,-22
25,-5,-125
25,-4,-116
25,-3,-27
25,-2,-50
25,-1,-25
25,0,16
25,1,25
25,2,50
25,3,27
25,4,116
25,5,125
25,6,22
25,7,63
25,8,216
25,9,225
25,10,250
25,11,227
25,12,188
25,13,133
25,14,222
25,15,199
25,16,416
25,17,425
25,18,386
25,19,427
25,20,452
25,21,461
25,22,422
25,23,399
25,24,104
25,25,113
25,26,74
25,27,115
25,28,12
25,29,21
25,30,110
25,31,87
25,32,816
25,33,825
25,34,786
25,35,827
25,36,852
25,37,861
25,38,822
25,39,799
25,40,1016
25,41,961
25,42,986
25,43,963
25,44,924
25,45,933
25,46,1022
25,47,999
25,48,128
25,49,137
25,50,162
25,51,139
25,52,228
25,53,237
25,54,134
25,55,175
25,56,328
25,57,337
25,58,362
25,59,339
25,60,300
25,61,309
25,62,334
25,63,375
25,64,1616
25,65,1625
25,66,1650
25,67,1627
25,68,1716
25,69,1725
25,70,1750
25,71,1791
25,72,1560
25,73,1569
25,74,1594
25,75,1571
25,76,1788
25,77,1733
25,78,1694
25,79,1671
25,80,2016
25,81,2025
25,82,1986
25,83,2027
25,84,1796
25,85,1805
25,86,1894
25,87,1871
25,88,1704
25,89,1713
25,90,1674
25,91,1715
25,92,1612
25,93,1621
25,94,1582
25,95,1559
25,96,368
25,97,377
25,98,338
25,99,379
25,100,404
25,101,413
25,102,502
25,103,479
25,104,312
25,105,257
25,106,282
25,107,259
25,108,476
25,109,485
25,110,446
25,111,423
25,112,704
25,113,713
25,114,738
25,115,715
25,116,548
25,117,557
25,118,582
25,119,623
25,120,904
25,121,913
25,122,938
25,123,915
25,124,876
25,125,885
25,126,782
25,127,823
26,-128,-3344
26,-127,-918
26,-126,-908
26,-125,-994
26,-124,-1000
26,-123,-830
26,-122,-804
26,-121,-778
26,-120,-768
26,-119,-726
26,-118,-764
26,-117,-658
26,-116,-664
26,-115,-638
26,-114,-596
26,-113,-634
26,-112,-624
26,-111,-310
26,-110,-300
26,-109,-322
26,-108,-328
26,-107,-414
26,-106,-388
26,-105,-426
26,-104,-416
26,-103,-374
26,-102,-348
26,-101,-306
26,-100,-312
26,-99,-478
26,-98,-500
26,-97,-474
26,-96,-464
26,-95,-1750
26,-94,-1740
26,-93,-1698
26,-92,-1704
26,-91,-1790
26,-90,-1764
26,-89,-1738
26,-88,-1728
26,-87,-1814
26,-86,-1852
26,-85,-1874
26,-84,-1880
26,-83,-1854
26,-82,-1812
26,-81,-1850
26,-80,-1840
26,-79,-1654
26,-78,-1644
26,-77,-1538
26,-76,-1544
26,-75,-1630
26,-74,-1604
26,-73,-1642
26,-72,-1632
26,-71,-1718
26,-70,-1692
26,-69,-1778
26,-68,-1784
26,-67,-1694
26,-66,-1716
26,-65,-1690
26,-64,-1680
26,-63,-278
26,-62,-268
26,-61,-354
26,-60,-360
26,-59,-446
26,-58,-420
26,-57,-394
26,-56,-384
26,-55,-86
26,-54,-124
26,-53,-18
26,-52,-24
26,-51,-254
26,-50,-212
26,-49,-250
26,-48,-240
26,-47,-950
26,-46,-940
26,-45,-962
26,-44,-968
26,-43,-798
26,-42,-772
26,-41,-810
26,-40,-800
26,-39,-1014
26,-38,-988
26,-37,-946
26,-36,-952
26,-35,-862
26,-34,-884
26,-33,-858
26,-32,-848
26,-31,-86
26,-30,-76
26,-29,-34
26,-28,-40
26,-27,-126
26,-26,-100
26,-25,-74
26,-24,-64
26,-23,-406
26,-22,-444
26,-21,-466
26,-20,-472
26,-19,-446
26,-18,-404
26,-17,-442
26,-16,-432
26,-15,-246
26,-14,-236
26,-13,-130
26,-12,-136
26,-11,-222
26,-10,-196
26,-9,-234
26,-8,-224
26,-7,-54
26,-6,-28
26,-5,-114
26,-4,-120
26,-3,-30
26,-2,-52
26,-1,-26
26,0,16
26,1,26
26,2,52
26,3,30
26,4,120
26,5,114
26,6,28
26,7,54
26,8,224
26,9,234
26,10,196
26,11,222
26,12,136
26,13,130
26,14,236
26,15,246
26,16,432
26,17,442
26,18,404
26,19,446
26,20,472
26,21,466
26,22,444
26,23,406
26,24,64
26,25,74
26,26,100
26,27,126
26,28,40
26,29,34
26,30,76
26,31,86
26,32,848
26,33,858
26,34,884
26,35,862
26,36,952
26,37,946
26,38,988
26,39,1014
26,40,800
26,41,810
26,42,772
26,43,798
26,44,968
26,45,962
26,46,940
26,47,950
26,48,240
26,49,250
26,50,212
26,51,254
26,52,24
26,53,18
26,54,124
26,55,86
26,56,384
26,57,394
26,58,420
26,59,446
26,60,360
26,61,354
26,62,268
26,63,278
26,64,1680
26,65,1690
26,66,1716
26,67,1694
26,68,1784
26,69,1778
26,70,1692
26,71,1718
26,72,1632
26,73,1642
26,74,1604
26,75,1630
26,76,1544
26,77,1538
26,78,1644
26,79,1654
26,80,1840
26,81,1850
26,82,1812
26,83,1854
26,84,1880
26,85,1874
26,86,1852
26,87,1814
26,88,1728
26,89,1738
26,90,1764
26,91,1790
26,92,1704
26,93,1698
26,94,1740
26,95,1750
26,96,464
26,97,474
26,98,500
26,99,478
26,100,312
26,101,306
26,102,348
26,103,374
26,104,416
26,105,426
26,106,388
26,107,414
26,108,328
26,109,322
26,110,300
26,111,310
26,112,624
26,113,634
26,114,596
26,115,638
26,116,664
26,117,658
26,118,764
26,119,726
26,120,768
26,121,778
26,122,804
26,123,830
26,124,1000
26,125,994
26,126,908
26,127,918
27,-128,-3472
27,-127,-853
27,-126,-890
27,-125,-783
27,-124,-788
27,-123,-889
27,-122,-846
27,-121,-883
27,-120,-872
27,-119,-653
27,-118,-690
27,-117,-711
27,-116,-716
27,-115,-689
27,-114,-646
27,-113,-683
27,-112,-672
27,-111,-485
27,-110,-474
27,-109,-431
27,-108,-436
27,-107,-457
27,-106,-494
27,-105,-467
27,-104,-456
27,-103,-285
27,-102,-258
27,-101,-343
27,-100,-348
27,-99,-321
27,-98,-278
27,-97,-315
27,-96,-304
27,-95,-1717
27,-94,-1690
27,-93,-1775
27,-92,-1780
27,-91,-1561
27,-90,-1582
27,-89,-1555
27,-88,-1544
27,-87,-2029
27,-86,-2002
27,-85,-1959
27,-84,-1964
27,-83,-1873
27,-82,-1894
27,-81,-1867
27,-80,-1856
27,-79,-1541
27,-78,-1594
27,-77,-1615
27,-76,-1620
27,-75,-1705
27,-74,-1678
27,-73,-1715
27,-72,-1704
27,-71,-1661
27,-70,-1634
27,-69,-1591
27,-68,-1596
27,-67,-1761
27,-66,-1782
27,-65,-1755
27,-64,-1744
27,-63,-277
27,-62,-314
27,-61,-335
27,-60,-340
27,-59,-441
27,-58,-398
27,-57,-435
27,-56,-424
27,-55,-77
27,-54,-114
27,-53,-7
27,-52,-12
27,-51,-241
27,-50,-198
27,-49,-235
27,-48,-224
27,-47,-933
27,-46,-922
27,-45,-1007
27,-44,-1012
27,-43,-777
27,-42,-814
27,-41,-787
27,-40,-776
27,-39,-989
27,-38,-962
27,-37,-919
27,-36,-924
27,-35,-897
27,-34,-854
27,-33,-891
27,-32,-880
27,-31,-117
27,-30,-90
27,-29,-47
27,-28,-52
27,-27,-89
27,-26,-110
27,-25,-83
27,-24,-72
27,-23,-429
27,-22,-402
27,-21,-487
27,-20,-492
27,-19,-401
27,-18,-422
27,-17,-395
27,-16,-384
27,-15,-197
27,-14,-250
27,-13,-143
27,-12,-148
27,-11,-233
27,-10,-206
27,-9,-243
27,-8,-232
27,-7,-61
27,-6,-34
27,-5,-119
27,-4,-124
27,-3,-33
27,-2,-54
27,-1,-27
27,0,16
27,1,27
27,2,54
27,3,33
27,4,124
27,5,119
27,6,34
27,7,61
27,8,232
27,9,243
27,10,206
27,11,233
27,12,148
27,13,143
27,14,250
27,15,197
27,16,384
27,17,395
27,18,422
27,19,401
27,20,492
27,21,487
27,22,402
27,23,429
27,24,72
27,25,83
27,26,110
27,27,89
27,28,52
27,29,47
27,30,90
27,31,117
27,32,880
27,33,891
27,34,854
27,35,897
27,36,924
27,37,919
27,38,962
27,39,989
27,40,776
27,41,787
27,42,814
27,43,777
27,44,1012
27,45,1007
27,46,922
27,47,933
27,48,224
27,49,235
27,50,198
27,51,241
27,52,12
27,53,7
27,54,114
27,55,77
27,56,424
27,57,435
27,58,398
27,59,441
27,60,340
27,61,335
27,62,314
27,63,277
27,64,1744
27,65,1755
27,66,1782
27,67,1761
27,68,1596
27,69,1591
27,70,1634
27,71,1661
27,72,1704
27,73,1715
27,74,1678
27,75,1705
27,76,1620
27,77,1615
27,78,1594
27,79,1541
27,80,1856
27,81,1867
27,82,1894
27,83,1873
27,84,1964
27,85,1959
27,86,2002
27,87,2029
27,88,1544
27,89,1555
27,90,1582
27,91,1561
27,92,1780
27,93,1775
27,94,1690
27,95,1717
27,96,304
27,97,315
27,98,278
27,99,321
27,100,348
27,101,343
27,102,258
27,103,285
27,104,456
27,105,467
27,106,494
27,107,457
27,108,436
27,109,431
27,110,474
27,111,485
27,112,672
27,113,683
27,114,646
27,115,689
27,116,716
27,117,711
27,118,690
27,119,653
27,120,872
27,121,883
27,122,846
27,123,889
27,124,788
27,125,783
27,126,890
27,127,853
28,-128,-3600
28,-127,-660
28,-126,-664
28,-125,-764
28,-124,-720
28,-123,-692
28,-122,-664
28,-121,-700
28,-120,-688
28,-119,-884
28,-118,-888
28,-117,-796
28,-116,-816
28,-115,-852
28,-114,-888
28,-113,-860
28,-112,-848
28,-111,-84
28,-110,-88
28,-109,-60
28,-108,-16
28,-107,-116
28,-106,-88
28,-105,-124
28,-104,-112
28,-103,-180
28,-102,-184
28,-101,-220
28,-100,-240
28,-99,-148
28,-98,-184
28,-97,-156
28,-96,-144
28,-95,-1812
28,-94,-1816
28,-93,-1916
28,-92,-1872
28,-91,-1844
28,-90,-1816
28,-89,-1852
28,-88,-1840
28,-87,-1780
28,-86,-1784
28,-85,-1692
28,-84,-1712
28,-83,-1748
28,-82,-1784
28,-81,-1756
28,-80,-1744
28,-79,-2004
28,-78,-2008
28,-77,-1980
28,-76,-1936
28,-75,-2036
28,-74,-2008
28,-73,-2044
28,-72,-2032
28,-71,-1844
28,-70,-1848
28,-69,-1884
28,-68,-1904
28,-67,-1812
28,-66,-1848
28,-65,-1820
28,-64,-1808
28,-63,-404
28,-62,-408
28,-61,-508
28,-60,-464
28,-59,-436
28,-58,-408
28,-57,-444
28,-56,-432
28,-55,-116
28,-54,-120
28,-53,-28
28,-52,-48
28,-51,-84
28,-50,-120
28,-49,-92
28,-48,-80
28,-47,-852
28,-46,-856
28,-45,-828
28,-44,-784
28,-43,-884
28,-42,-856
28,-41,-892
28,-40,-880
28,-39,-948
28,-38,-952
28,-37,-988
28,-36,-1008
28,-35,-916
28,-34,-952
28,-33,-924
28,-32,-912
28,-31,-20
28,-30,-24
28,-29,-124
28,-28,-80
28,-27,-52
28,-26,-24
28,-25,-60
28,-24,-48
28,-23,-500
28,-22,-504
28,-21,-412
28,-20,-432
28,-19,-468
28,-18,-504
28,-17,-476
28,-16,-464
28,-15,-212
28,-14,-216
28,-13,-188
28,-12,-144
28,-11,-244
28,-10,-216
28,-9,-252
28,-8,-240
28,-7,-52
28,-6,-56
28,-5,-92
28,-4,-112
28,-3,-20
28,-2,-56
28,-1,-28
28,0,16
28,1,28
28,2,56
28,3,20
28,4,112
28,5,92
28,6,56
28,7,52
28,8,240
28,9,252
28,10,216
28,11,244
28,12,144
28,13,188
28,14,216
28,15,212
28,16,464
28,17,476
28,18,504
28,19,468
28,20,432
28,21,412
28,22,504
28,23,500
28,24,48
28,25,60
28,26,24
28,27,52
28,28,80
28,29,124
28,30,24
28,31,20
28,32,912
28,33,924
28,34,952
28,35,916
28,36,1008
28,37,988
28,38,952
28,39,948
28,40,880
28,41,892
28,42,856
28,43,884
28,44,784
28,45,828
28,46,856
28,47,852
28,48,80
28,49,92
28,50,120
28,51,84
28,52,48
28,53,28
28,54,120
28,55,116
28,56,432
28,57,444
28,58,408
28,59,436
28,60,464
28,61,508
28,62,408
28,63,404
28,64,1808
28,65,1820
28,66,1848
28,67,1812
28,68,1904
28,69,1884
28,70,1848
28,71,1844
28,72,2032
28,73,2044
28,74,2008
28,75,2036
28,76,1936
28,77,1980
28,78,2008
28,79,2004
28,80,1744
28,81,1756
28,82,1784
28,83,1748
28,84,1712
28,85,1692
28,86,1784
28,87,1780
28,88,1840
28,89,1852
28,90,1816
28,91,1844
