A,B,Product
-18,-114,19452
-18,-113,19450
-18,-112,19448
-18,-111,21006
-18,-110,21004
-18,-109,21002
-18,-108,21000
-18,-107,21006
-18,-106,21004
-18,-105,21002
-18,-104,21000
-18,-103,21502
-18,-102,21500
-18,-101,21498
-18,-100,21496
-18,-99,21502
-18,-98,21500
-18,-97,21498
-18,-96,21496
-18,-95,19534
-18,-94,19532
-18,-93,19530
-18,-92,19528
-18,-91,19534
-18,-90,19532
-18,-89,19530
-18,-88,19528
-18,-87,19262
-18,-86,19260
-18,-85,19258
-18,-84,19256
-18,-83,19262
-18,-82,19260
-18,-81,19258
-18,-80,19256
-18,-79,21006
-18,-78,21004
-18,-77,21002
-18,-76,21000
-18,-75,21006
-18,-74,21004
-18,-73,21002
-18,-72,21000
-18,-71,21502
-18,-70,21500
-18,-69,21498
-18,-68,21496
-18,-67,21502
-18,-66,21500
-18,-65,21498
-18,-64,21496
-18,-63,20494
-18,-62,20492
-18,-61,20490
-18,-60,20488
-18,-59,20494
-18,-58,20492
-18,-57,20490
-18,-56,20488
-18,-55,20478
-18,-54,20476
-18,-53,20474
-18,-52,20472
-18,-51,20478
-18,-50,20476
-18,-49,20474
-18,-48,20472
-18,-47,21006
-18,-46,21004
-18,-45,21002
-18,-44,21000
-18,-43,21006
-18,-42,21004
-18,-41,21002
-18,-40,21000
-18,-39,21502
-18,-38,21500
-18,-37,21498
-18,-36,21496
-18,-35,21502
-18,-34,21500
-18,-33,21498
-18,-32,21496
-18,-31,17486
-18,-30,17484
-18,-29,17482
-18,-28,17480
-18,-27,17486
-18,-26,17484
-18,-25,17482
-18,-24,17480
-18,-23,17214
-18,-22,17212
-18,-21,17210
-18,-20,17208
-18,-19,17214
-18,-18,17212
-18,-17,17210
-18,-16,17208
-18,-15,16910
-18,-14,16908
-18,-13,16906
-18,-12,16904
-18,-11,16910
-18,-10,16908
-18,-9,16906
-18,-8,16904
-18,-7,17406
-18,-6,17404
-18,-5,17402
-18,-4,17400
-18,-3,17406
-18,-2,17404
-18,-1,17402
-18,0,-17400
-18,1,-17402
-18,2,-17404
-18,3,-17406
-18,4,-17400
-18,5,-17402
-18,6,-17404
-18,7,-17406
-18,8,-16904
-18,9,-16906
-18,10,-16908
-18,11,-16910
-18,12,-16904
-18,13,-16906
-18,14,-16908
-18,15,-16910
-18,16,-17208
-18,17,-17210
-18,18,-17212
-18,19,-17214
-18,20,-17208
-18,21,-17210
-18,22,-17212
-18,23,-17214
-18,24,-17480
-18,25,-17482
-18,26,-17484
-18,27,-17486
-18,28,-17480
-18,29,-17482
-18,30,-17484
-18,31,-17486
-18,32,-21496
-18,33,-21498
-18,34,-21500
-18,35,-21502
-18,36,-21496
-18,37,-21498
-18,38,-21500
-18,39,-21502
-18,40,-21000
-18,41,-21002
-18,42,-21004
-18,43,-21006
-18,44,-21000
-18,45,-21002
-18,46,-21004
-18,47,-21006
-18,48,-20472
-18,49,-20474
-18,50,-20476
-18,51,-20478
-18,52,-20472
-18,53,-20474
-18,54,-20476
-18,55,-20478
-18,56,-20488
-18,57,-20490
-18,58,-20492
-18,59,-20494
-18,60,-20488
-18,61,-20490
-18,62,-20492
-18,63,-20494
-18,64,-21496
-18,65,-21498
-18,66,-21500
-18,67,-21502
-18,68,-21496
-18,69,-21498
-18,70,-21500
-18,71,-21502
-18,72,-21000
-18,73,-21002
-18,74,-21004
-18,75,-21006
-18,76,-21000
-18,77,-21002
-18,78,-21004
-18,79,-21006
-18,80,-19256
-18,81,-19258
-18,82,-19260
-18,83,-19262
-18,84,-19256
-18,85,-19258
-18,86,-19260
-18,87,-19262
-18,88,-19528
-18,89,-19530
-18,90,-19532
-18,91,-19534
-18,92,-19528
-18,93,-19530
-18,94,-19532
-18,95,-19534
-18,96,-21496
-18,97,-21498
-18,98,-21500
-18,99,-21502
-18,100,-21496
-18,101,-21498
-18,102,-21500
-18,103,-21502
-18,104,-21000
-18,105,-21002
-18,106,-21004
-18,107,-21006
-18,108,-21000
-18,109,-21002
-18,110,-21004
-18,111,-21006
-18,112,-19448
-18,113,-19450
-18,114,-19452
-18,115,-19454
-18,116,-19448
-18,117,-19450
-18,118,-19452
-18,119,-19454
-18,120,-19464
-18,121,-19466
-18,122,-19468
-18,123,-19470
-18,124,-19464
-18,125,-19466
-18,126,-19468
-18,127,-19470
-17,-128,21496
-17,-127,19511
-17,-126,19510
-17,-125,19509
-17,-124,19508
-17,-123,19507
-17,-122,19506
-17,-121,19505
-17,-120,19504
-17,-119,19247
-17,-118,19246
-17,-117,19245
-17,-116,19244
-17,-115,19243
-17,-114,19242
-17,-113,19241
-17,-112,19240
-17,-111,21063
-17,-110,21062
-17,-109,21061
-17,-108,21060
-17,-107,21059
-17,-106,21058
-17,-105,21057
-17,-104,21056
-17,-103,21311
-17,-102,21310
-17,-101,21309
-17,-100,21308
-17,-99,21307
-17,-98,21306
-17,-97,21305
-17,-96,21304
-17,-95,19479
-17,-94,19478
-17,-93,19477
-17,-92,19476
-17,-91,19475
-17,-90,19474
-17,-89,19473
-17,-88,19472
-17,-87,19215
-17,-86,19214
-17,-85,19213
-17,-84,19212
-17,-83,19211
-17,-82,19210
-17,-81,19209
-17,-80,19208
-17,-79,20999
-17,-78,20998
-17,-77,20997
-17,-76,20996
-17,-75,20995
-17,-74,20994
-17,-73,20993
-17,-72,20992
-17,-71,21503
-17,-70,21502
-17,-69,21501
-17,-68,21500
-17,-67,21499
-17,-66,21498
-17,-65,21497
-17,-64,21496
-17,-63,20535
-17,-62,20534
-17,-61,20533
-17,-60,20532
-17,-59,20531
-17,-58,20530
-17,-57,20529
-17,-56,20528
-17,-55,20271
-17,-54,20270
-17,-53,20269
-17,-52,20268
-17,-51,20267
-17,-50,20266
-17,-49,20265
-17,-48,20264
-17,-47,21063
-17,-46,21062
-17,-45,21061
-17,-44,21060
-17,-43,21059
-17,-42,21058
-17,-41,21057
-17,-40,21056
-17,-39,21311
-17,-38,21310
-17,-37,21309
-17,-36,21308
-17,-35,21307
-17,-34,21306
-17,-33,21305
-17,-32,21304
-17,-31,17431
-17,-30,17430
-17,-29,17429
-17,-28,17428
-17,-27,17427
-17,-26,17426
-17,-25,17425
-17,-24,17424
-17,-23,17167
-17,-22,17166
-17,-21,17165
-17,-20,17164
-17,-19,17163
-17,-18,17162
-17,-17,17161
-17,-16,17160
-17,-15,16903
-17,-14,16902
-17,-13,16901
-17,-12,16900
-17,-11,16899
-17,-10,16898
-17,-9,16897
-17,-8,16896
-17,-7,17407
-17,-6,17406
-17,-5,17405
-17,-4,17404
-17,-3,17403
-17,-2,17402
-17,-1,17401
-17,0,-17400
-17,1,-17401
-17,2,-17402
-17,3,-17403
-17,4,-17404
-17,5,-17405
-17,6,-17406
-17,7,-17407
-17,8,-16896
-17,9,-16897
-17,10,-16898
-17,11,-16899
-17,12,-16900
-17,13,-16901
-17,14,-16902
-17,15,-16903
-17,16,-17160
-17,17,-17161
-17,18,-17162
-17,19,-17163
-17,20,-17164
-17,21,-17165
-17,22,-17166
-17,23,-17167
-17,24,-17424
-17,25,-17425
-17,26,-17426
-17,27,-17427
-17,28,-17428
-17,29,-17429
-17,30,-17430
-17,31,-17431
-17,32,-21304
-17,33,-21305
-17,34,-21306
-17,35,-21307
-17,36,-21308
-17,37,-21309
-17,38,-21310
-17,39,-21311
-17,40,-21056
-17,41,-21057
-17,42,-21058
-17,43,-21059
-17,44,-21060
-17,45,-21061
-17,46,-21062
-17,47,-21063
-17,48,-20264
-17,49,-20265
-17,50,-20266
-17,51,-20267
-17,52,-20268
-17,53,-20269
-17,54,-20270
-17,55,-20271
-17,56,-20528
-17,57,-20529
-17,58,-20530
-17,59,-20531
-17,60,-20532
-17,61,-20533
-17,62,-20534
-17,63,-20535
-17,64,-21496
-17,65,-21497
-17,66,-21498
-17,67,-21499
-17,68,-21500
-17,69,-21501
-17,70,-21502
-17,71,-21503
-17,72,-20992
-17,73,-20993
-17,74,-20994
-17,75,-20995
-17,76,-20996
-17,77,-20997
-17,78,-20998
-17,79,-20999
-17,80,-19208
-17,81,-19209
-17,82,-19210
-17,83,-19211
-17,84,-19212
-17,85,-19213
-17,86,-19214
-17,87,-19215
-17,88,-19472
-17,89,-19473
-17,90,-19474
-17,91,-19475
-17,92,-19476
-17,93,-19477
-17,94,-19478
-17,95,-19479
-17,96,-21304
-17,97,-21305
-17,98,-21306
-17,99,-21307
-17,100,-21308
-17,101,-21309
-17,102,-21310
-17,103,-21311
-17,104,-21056
-17,105,-21057
-17,106,-21058
-17,107,-21059
-17,108,-21060
-17,109,-21061
-17,110,-21062
-17,111,-21063
-17,112,-19240
-17,113,-19241
-17,114,-19242
-17,115,-19243
-17,116,-19244
-17,117,-19245
-17,118,-19246
-17,119,-19247
-17,120,-19504
-17,121,-19505
-17,122,-19506
-17,123,-19507
-17,124,-19508
-17,125,-19509
-17,126,-19510
-17,127,-19511
-16,-128,21496
-16,-127,19448
-16,-126,19448
-16,-125,19448
-16,-124,19448
-16,-123,19448
-16,-122,19448
-16,-121,19448
-16,-120,19448
-16,-119,19448
-16,-118,19448
-16,-117,19448
-16,-116,19448
-16,-115,19448
-16,-114,19448
-16,-113,19448
-16,-112,19448
-16,-111,21496
-16,-110,21496
-16,-109,21496
-16,-108,21496
-16,-107,21496
-16,-106,21496
-16,-105,21496
-16,-104,21496
-16,-103,21496
-16,-102,21496
-16,-101,21496
-16,-100,21496
-16,-99,21496
-16,-98,21496
-16,-97,21496
-16,-96,21496
-16,-95,19448
-16,-94,19448
-16,-93,19448
-16,-92,19448
-16,-91,19448
-16,-90,19448
-16,-89,19448
-16,-88,19448
-16,-87,19448
-16,-86,19448
-16,-85,19448
-16,-84,19448
-16,-83,19448
-16,-82,19448
-16,-81,19448
-16,-80,19448
-16,-79,21496
-16,-78,21496
-16,-77,21496
-16,-76,21496
-16,-75,21496
-16,-74,21496
-16,-73,21496
-16,-72,21496
-16,-71,21496
-16,-70,21496
-16,-69,21496
-16,-68,21496
-16,-67,21496
-16,-66,21496
-16,-65,21496
-16,-64,21496
-16,-63,20472
-16,-62,20472
-16,-61,20472
-16,-60,20472
-16,-59,20472
-16,-58,20472
-16,-57,20472
-16,-56,20472
-16,-55,20472
-16,-54,20472
-16,-53,20472
-16,-52,20472
-16,-51,20472
-16,-50,20472
-16,-49,20472
-16,-48,20472
-16,-47,21496
-16,-46,21496
-16,-45,21496
-16,-44,21496
-16,-43,21496
-16,-42,21496
-16,-41,21496
-16,-40,21496
-16,-39,21496
-16,-38,21496
-16,-37,21496
-16,-36,21496
-16,-35,21496
-16,-34,21496
-16,-33,21496
-16,-32,21496
-16,-31,17400
-16,-30,17400
-16,-29,17400
-16,-28,17400
-16,-27,17400
-16,-26,17400
-16,-25,17400
-16,-24,17400
-16,-23,17400
-16,-22,17400
-16,-21,17400
-16,-20,17400
-16,-19,17400
-16,-18,17400
-16,-17,17400
-16,-16,17400
-16,-15,17400
-16,-14,17400
-16,-13,17400
-16,-12,17400
-16,-11,17400
-16,-10,17400
-16,-9,17400
-16,-8,17400
-16,-7,17400
-16,-6,17400
-16,-5,17400
-16,-4,17400
-16,-3,17400
-16,-2,17400
-16,-1,17400
-16,0,-17400
-16,1,-17400
-16,2,-17400
-16,3,-17400
-16,4,-17400
-16,5,-17400
-16,6,-17400
-16,7,-17400
-16,8,-17400
-16,9,-17400
-16,10,-17400
-16,11,-17400
-16,12,-17400
-16,13,-17400
-16,14,-17400
-16,15,-17400
-16,16,-17400
-16,17,-17400
-16,18,-17400
-16,19,-17400
-16,20,-17400
-16,21,-17400
-16,22,-17400
-16,23,-17400
-16,24,-17400
-16,25,-17400
-16,26,-17400
-16,27,-17400
-16,28,-17400
-16,29,-17400
-16,30,-17400
-16,31,-17400
-16,32,-21496
-16,33,-21496
-16,34,-21496
-16,35,-21496
-16,36,-21496
-16,37,-21496
-16,38,-21496
-16,39,-21496
-16,40,-21496
-16,41,-21496
-16,42,-21496
-16,43,-21496
-16,44,-21496
-16,45,-21496
-16,46,-21496
-16,47,-21496
-16,48,-20472
-16,49,-20472
-16,50,-20472
-16,51,-20472
-16,52,-20472
-16,53,-20472
-16,54,-20472
-16,55,-20472
-16,56,-20472
-16,57,-20472
-16,58,-20472
-16,59,-20472
-16,60,-20472
-16,61,-20472
-16,62,-20472
-16,63,-20472
-16,64,-21496
-16,65,-21496
-16,66,-21496
-16,67,-21496
-16,68,-21496
-16,69,-21496
-16,70,-21496
-16,71,-21496
-16,72,-21496
-16,73,-21496
-16,74,-21496
-16,75,-21496
-16,76,-21496
-16,77,-21496
-16,78,-21496
-16,79,-21496
-16,80,-19448
-16,81,-19448
-16,82,-19448
-16,83,-19448
-16,84,-19448
-16,85,-19448
-16,86,-19448
-16,87,-19448
-16,88,-19448
-16,89,-19448
-16,90,-19448
-16,91,-19448
-16,92,-19448
-16,93,-19448
-16,94,-19448
-16,95,-19448
-16,96,-21496
-16,97,-21496
-16,98,-21496
-16,99,-21496
-16,100,-21496
-16,101,-21496
-16,102,-21496
-16,103,-21496
-16,104,-21496
-16,105,-21496
-16,106,-21496
-16,107,-21496
-16,108,-21496
-16,109,-21496
-16,110,-21496
-16,111,-21496
-16,112,-19448
-16,113,-19448
-16,114,-19448
-16,115,-19448
-16,116,-19448
-16,117,-19448
-16,118,-19448
-16,119,-19448
-16,120,-19448
-16,121,-19448
-16,122,-19448
-16,123,-19448
-16,124,-19448
-16,125,-19448
-16,126,-19448
-16,127,-19448
-15,-128,19448
-15,-127,20561
-15,-126,20546
-15,-125,20483
-15,-124,20500
-15,-123,20485
-15,-122,20502
-15,-121,20503
-15,-120,20496
-15,-119,20553
-15,-118,20546
-15,-117,20483
-15,-116,20492
-15,-115,20485
-15,-114,20494
-15,-113,20495
-15,-112,20488
-15,-111,20577
-15,-110,20562
-15,-109,20483
-15,-108,20500
-15,-107,20485
-15,-106,20502
-15,-105,20503
-15,-104,20496
-15,-103,20569
-15,-102,20562
-15,-101,20563
-15,-100,20540
-15,-99,20565
-15,-98,20542
-15,-97,20543
-15,-96,20536
-15,-95,20689
-15,-94,20674
-15,-93,20675
-15,-92,20692
-15,-91,20677
-15,-90,20694
-15,-89,20695
-15,-88,20688
-15,-87,20681
-15,-86,20674
-15,-85,20675
-15,-84,20684
-15,-83,20677
-15,-82,20686
-15,-81,20687
-15,-80,20680
-15,-79,20321
-15,-78,20306
-15,-77,20291
-15,-76,20308
-15,-75,20293
-15,-74,20310
-15,-73,20311
-15,-72,20304
-15,-71,20313
-15,-70,20306
-15,-69,20243
-15,-68,20476
-15,-67,20245
-15,-66,20478
-15,-65,20479
-15,-64,20472
-15,-63,17425
-15,-62,17410
-15,-61,17603
-15,-60,17620
-15,-59,17605
-15,-58,17622
-15,-57,17623
-15,-56,17616
-15,-55,17417
-15,-54,17410
-15,-53,17603
-15,-52,17612
-15,-51,17605
-15,-50,17614
-15,-49,17615
-15,-48,17608
-15,-47,17185
-15,-46,17170
-15,-45,17219
-15,-44,17236
-15,-43,17221
-15,-42,17238
-15,-41,17239
-15,-40,17232
-15,-39,17241
-15,-38,17234
-15,-37,17235
-15,-36,17212
-15,-35,17237
-15,-34,17214
-15,-33,17215
-15,-32,17208
-15,-31,17105
-15,-30,17090
-15,-29,17091
-15,-28,17108
-15,-27,17093
-15,-26,17110
-15,-25,17111
-15,-24,17104
-15,-23,17097
-15,-22,17090
-15,-21,17091
-15,-20,17100
-15,-19,17093
-15,-18,17102
-15,-17,17103
-15,-16,17096
-15,-15,17249
-15,-14,17234
-15,-13,17219
-15,-12,17236
-15,-11,17221
-15,-10,17238
-15,-9,17239
-15,-8,17232
-15,-7,17241
-15,-6,17234
-15,-5,17171
-15,-4,17404
-15,-3,17173
-15,-2,17406
-15,-1,17407
-15,0,-17400
-15,1,-17407
-15,2,-17406
-15,3,-17173
-15,4,-17404
-15,5,-17171
-15,6,-17234
-15,7,-17241
-15,8,-17232
-15,9,-17239
-15,10,-17238
-15,11,-17221
-15,12,-17236
-15,13,-17219
-15,14,-17234
-15,15,-17249
-15,16,-17096
-15,17,-17103
-15,18,-17102
-15,19,-17093
-15,20,-17100
-15,21,-17091
-15,22,-17090
-15,23,-17097
-15,24,-17104
-15,25,-17111
-15,26,-17110
-15,27,-17093
-15,28,-17108
-15,29,-17091
-15,30,-17090
-15,31,-17105
-15,32,-17208
-15,33,-17215
-15,34,-17214
-15,35,-17237
-15,36,-17212
-15,37,-17235
-15,38,-17234
-15,39,-17241
-15,40,-17232
-15,41,-17239
-15,42,-17238
-15,43,-17221
-15,44,-17236
-15,45,-17219
-15,46,-17170
-15,47,-17185
-15,48,-17608
-15,49,-17615
-15,50,-17614
-15,51,-17605
-15,52,-17612
-15,53,-17603
-15,54,-17410
-15,55,-17417
-15,56,-17616
-15,57,-17623
-15,58,-17622
-15,59,-17605
-15,60,-17620
-15,61,-17603
-15,62,-17410
-15,63,-17425
-15,64,-20472
-15,65,-20479
-15,66,-20478
-15,67,-20245
-15,68,-20476
-15,69,-20243
-15,70,-20306
-15,71,-20313
-15,72,-20304
-15,73,-20311
-15,74,-20310
-15,75,-20293
-15,76,-20308
-15,77,-20291
-15,78,-20306
-15,79,-20321
-15,80,-20680
-15,81,-20687
-15,82,-20686
-15,83,-20677
-15,84,-20684
-15,85,-20675
-15,86,-20674
-15,87,-20681
-15,88,-20688
-15,89,-20695
-15,90,-20694
-15,91,-20677
-15,92,-20692
-15,93,-20675
-15,94,-20674
-15,95,-20689
-15,96,-20536
-15,97,-20543
-15,98,-20542
-15,99,-20565
-15,100,-20540
-15,101,-20563
-15,102,-20562
-15,103,-20569
-15,104,-20496
-15,105,-20503
-15,106,-20502
-15,107,-20485
-15,108,-20500
-15,109,-20483
-15,110,-20562
-15,111,-20577
-15,112,-20488
-15,113,-20495
-15,114,-20494
-15,115,-20485
-15,116,-20492
-15,117,-20483
-15,118,-20546
-15,119,-20553
-15,120,-20496
-15,121,-20503
-15,122,-20502
-15,123,-20485
-15,124,-20500
-15,125,-20483
-15,126,-20546
-15,127,-20561
-14,-128,19448
-14,-127,20690
-14,-126,20684
-14,-125,20702
-14,-124,20680
-14,-123,20674
-14,-122,20684
-14,-121,20686
-14,-120,20680
-14,-119,20690
-14,-118,20684
-14,-117,20686
-14,-116,20664
-14,-115,20690
-14,-114,20668
-14,-113,20670
-14,-112,20664
-14,-111,20690
-14,-110,20684
-14,-109,20702
-14,-108,20680
-14,-107,20674
-14,-106,20684
-14,-105,20686
-14,-104,20680
-14,-103,20562
-14,-102,20556
-14,-101,20494
-14,-100,20728
-14,-99,20498
-14,-98,20732
-14,-97,20734
-14,-96,20728
-14,-95,20690
-14,-94,20684
-14,-93,20702
-14,-92,20680
-14,-91,20674
-14,-90,20684
-14,-89,20686
-14,-88,20680
-14,-87,20690
-14,-86,20684
-14,-85,20686
-14,-84,20664
-14,-83,20690
-14,-82,20668
-14,-81,20670
-14,-80,20664
-14,-79,20306
-14,-78,20300
-14,-77,20318
-14,-76,20296
-14,-75,20290
-14,-74,20300
-14,-73,20302
-14,-72,20296
-14,-71,20306
-14,-70,20300
-14,-69,20238
-14,-68,20472
-14,-67,20242
-14,-66,20476
-14,-65,20478
-14,-64,20472
-14,-63,17618
-14,-62,17612
-14,-61,17630
-14,-60,17608
-14,-59,17602
-14,-58,17612
-14,-57,17614
-14,-56,17608
-14,-55,17618
-14,-54,17612
-14,-53,17614
-14,-52,17592
-14,-51,17618
-14,-50,17596
-14,-49,17598
-14,-48,17592
-14,-47,17234
-14,-46,17228
-14,-45,17246
-14,-44,17224
-14,-43,17218
-14,-42,17228
-14,-41,17230
-14,-40,17224
-14,-39,17234
-14,-38,17228
-14,-37,17166
-14,-36,17400
-14,-35,17170
-14,-34,17404
-14,-33,17406
-14,-32,17400
-14,-31,17106
-14,-30,17100
-14,-29,17118
-14,-28,17096
-14,-27,17090
-14,-26,17100
-14,-25,17102
-14,-24,17096
-14,-23,17106
-14,-22,17100
-14,-21,17102
-14,-20,17080
-14,-19,17106
-14,-18,17084
-14,-17,17086
-14,-16,17080
-14,-15,17234
-14,-14,17228
-14,-13,17246
-14,-12,17224
-14,-11,17218
-14,-10,17228
-14,-9,17230
-14,-8,17224
-14,-7,17234
-14,-6,17228
-14,-5,17166
-14,-4,17400
-14,-3,17170
-14,-2,17404
-14,-1,17406
-14,0,-17400
-14,1,-17406
-14,2,-17404
-14,3,-17170
-14,4,-17400
-14,5,-17166
-14,6,-17228
-14,7,-17234
-14,8,-17224
-14,9,-17230
-14,10,-17228
-14,11,-17218
-14,12,-17224
-14,13,-17246
-14,14,-17228
-14,15,-17234
-14,16,-17080
-14,17,-17086
-14,18,-17084
-14,19,-17106
-14,20,-17080
-14,21,-17102
-14,22,-17100
-14,23,-17106
-14,24,-17096
-14,25,-17102
-14,26,-17100
-14,27,-17090
-14,28,-17096
-14,29,-17118
-14,30,-17100
-14,31,-17106
-14,32,-17400
-14,33,-17406
-14,34,-17404
-14,35,-17170
-14,36,-17400
-14,37,-17166
-14,38,-17228
-14,39,-17234
-14,40,-17224
-14,41,-17230
-14,42,-17228
-14,43,-17218
-14,44,-17224
-14,45,-17246
-14,46,-17228
-14,47,-17234
-14,48,-17592
-14,49,-17598
-14,50,-17596
-14,51,-17618
-14,52,-17592
-14,53,-17614
-14,54,-17612
-14,55,-17618
-14,56,-17608
-14,57,-17614
-14,58,-17612
-14,59,-17602
-14,60,-17608
-14,61,-17630
-14,62,-17612
-14,63,-17618
-14,64,-20472
-14,65,-20478
-14,66,-20476
-14,67,-20242
-14,68,-20472
-14,69,-20238
-14,70,-20300
-14,71,-20306
-14,72,-20296
-14,73,-20302
-14,74,-20300
-14,75,-20290
-14,76,-20296
-14,77,-20318
-14,78,-20300
-14,79,-20306
-14,80,-20664
-14,81,-20670
-14,82,-20668
-14,83,-20690
-14,84,-20664
-14,85,-20686
-14,86,-20684
-14,87,-20690
-14,88,-20680
-14,89,-20686
-14,90,-20684
-14,91,-20674
-14,92,-20680
-14,93,-20702
-14,94,-20684
-14,95,-20690
-14,96,-20728
-14,97,-20734
-14,98,-20732
-14,99,-20498
-14,100,-20728
-14,101,-20494
-14,102,-20556
-14,103,-20562
-14,104,-20680
-14,105,-20686
-14,106,-20684
-14,107,-20674
-14,108,-20680
-14,109,-20702
-14,110,-20684
-14,111,-20690
-14,112,-20664
-14,113,-20670
-14,114,-20668
-14,115,-20690
-14,116,-20664
-14,117,-20686
-14,118,-20684
-14,119,-20690
-14,120,-20680
-14,121,-20686
-14,122,-20684
-14,123,-20674
-14,124,-20680
-14,125,-20702
-14,126,-20684
-14,127,-20690
-13,-128,20472
-13,-127,20483
-13,-126,20726
-13,-125,20689
-13,-124,20692
-13,-123,20703
-13,-122,20690
-13,-121,20693
-13,-120,20688
-13,-119,20579
-13,-118,20558
-13,-117,20529
-13,-116,20524
-13,-115,20543
-13,-114,20522
-13,-113,20525
-13,-112,20520
-13,-111,20243
-13,-110,20230
-13,-109,20289
-13,-108,20292
-13,-107,20303
-13,-106,20290
-13,-105,20293
-13,-104,20288
-13,-103,20307
-13,-102,20286
-13,-101,20289
-13,-100,20284
-13,-99,20303
-13,-98,20282
-13,-97,20285
-13,-96,20280
-13,-95,20675
-13,-94,20694
-13,-93,20689
-13,-92,20692
-13,-91,20703
-13,-90,20690
-13,-89,20693
-13,-88,20688
-13,-87,20547
-13,-86,20526
-13,-85,20497
-13,-84,20492
-13,-83,20511
-13,-82,20490
-13,-81,20493
-13,-80,20488
-13,-79,20307
-13,-78,20294
-13,-77,20289
-13,-76,20292
-13,-75,20303
-13,-74,20290
-13,-73,20293
-13,-72,20288
-13,-71,20307
-13,-70,20286
-13,-69,20225
-13,-68,20476
-13,-67,20239
-13,-66,20474
-13,-65,20477
-13,-64,20472
-13,-63,17411
-13,-62,17654
-13,-61,17617
-13,-60,17620
-13,-59,17631
-13,-58,17618
-13,-57,17621
-13,-56,17616
-13,-55,17507
-13,-54,17486
-13,-53,17457
-13,-52,17452
-13,-51,17471
-13,-50,17450
-13,-49,17453
-13,-48,17448
-13,-47,17171
-13,-46,17158
-13,-45,17217
-13,-44,17220
-13,-43,17231
-13,-42,17218
-13,-41,17221
-13,-40,17216
-13,-39,17235
-13,-38,17214
-13,-37,17217
-13,-36,17212
-13,-35,17231
-13,-34,17210
-13,-33,17213
-13,-32,17208
-13,-31,17091
-13,-30,17110
-13,-29,17105
-13,-28,17108
-13,-27,17119
-13,-26,17106
-13,-25,17109
-13,-24,17104
-13,-23,16963
-13,-22,16942
-13,-21,16913
-13,-20,16908
-13,-19,16927
-13,-18,16906
-13,-17,16909
-13,-16,16904
-13,-15,17235
-13,-14,17222
-13,-13,17217
-13,-12,17220
-13,-11,17231
-13,-10,17218
-13,-9,17221
-13,-8,17216
-13,-7,17235
-13,-6,17214
-13,-5,17153
-13,-4,17404
-13,-3,17167
-13,-2,17402
-13,-1,17405
-13,0,-17400
-13,1,-17405
-13,2,-17402
-13,3,-17167
-13,4,-17404
-13,5,-17153
-13,6,-17214
-13,7,-17235
-13,8,-17216
-13,9,-17221
-13,10,-17218
-13,11,-17231
-13,12,-17220
-13,13,-17217
-13,14,-17222
-13,15,-17235
-13,16,-16904
-13,17,-16909
-13,18,-16906
-13,19,-16927
-13,20,-16908
-13,21,-16913
-13,22,-16942
-13,23,-16963
-13,24,-17104
-13,25,-17109
-13,26,-17106
-13,27,-17119
-13,28,-17108
-13,29,-17105
-13,30,-17110
-13,31,-17091
-13,32,-17208
-13,33,-17213
-13,34,-17210
-13,35,-17231
-13,36,-17212
-13,37,-17217
-13,38,-17214
-13,39,-17235
-13,40,-17216
-13,41,-17221
-13,42,-17218
-13,43,-17231
-13,44,-17220
-13,45,-17217
-13,46,-17158
-13,47,-17171
-13,48,-17448
-13,49,-17453
-13,50,-17450
-13,51,-17471
-13,52,-17452
-13,53,-17457
-13,54,-17486
-13,55,-17507
-13,56,-17616
-13,57,-17621
-13,58,-17618
-13,59,-17631
-13,60,-17620
-13,61,-17617
-13,62,-17654
-13,63,-17411
-13,64,-20472
-13,65,-20477
-13,66,-20474
-13,67,-20239
-13,68,-20476
-13,69,-20225
-13,70,-20286
-13,71,-20307
-13,72,-20288
-13,73,-20293
-13,74,-20290
-13,75,-20303
-13,76,-20292
-13,77,-20289
-13,78,-20294
-13,79,-20307
-13,80,-20488
-13,81,-20493
-13,82,-20490
-13,83,-20511
-13,84,-20492
-13,85,-20497
-13,86,-20526
-13,87,-20547
-13,88,-20688
-13,89,-20693
-13,90,-20690
-13,91,-20703
-13,92,-20692
-13,93,-20689
-13,94,-20694
-13,95,-20675
-13,96,-20280
-13,97,-20285
-13,98,-20282
-13,99,-20303
-13,100,-20284
-13,101,-20289
-13,102,-20286
-13,103,-20307
-13,104,-20288
-13,105,-20293
-13,106,-20290
-13,107,-20303
-13,108,-20292
-13,109,-20289
-13,110,-20230
-13,111,-20243
-13,112,-20520
-13,113,-20525
-13,114,-20522
-13,115,-20543
-13,116,-20524
-13,117,-20529
-13,118,-20558
-13,119,-20579
-13,120,-20688
-13,121,-20693
-13,122,-20690
-13,123,-20703
-13,124,-20692
-13,125,-20689
-13,126,-20726
-13,127,-20483
-12,-128,20472
-12,-127,20684
-12,-126,20664
-12,-125,20668
-12,-124,20664
-12,-123,20684
-12,-122,20664
-12,-121,20668
-12,-120,20664
-12,-119,20556
-12,-118,20536
-12,-117,20732
-12,-116,20728
-12,-115,20492
-12,-114,20728
-12,-113,20732
-12,-112,20728
-12,-111,20300
-12,-110,20280
-12,-109,20284
-12,-108,20280
-12,-107,20300
-12,-106,20280
-12,-105,20284
-12,-104,20280
-12,-103,20300
-12,-102,20280
-12,-101,20476
-12,-100,20472
-12,-99,20236
-12,-98,20472
-12,-97,20476
